id_,created_at,tweetID,tweet,username,id_str,name,entity,commentcount,likes,retweets,quotes,replies,sentiment,bidang,gender,link,imageUrl
754,April-24,1.77708E+18,"#WulingQuiz Ayo, coba perhatikan dengan seksama mobil Wuling apa saja yang muncul dan menangkan saldo e-wallet total senilai Rp500rb untuk 5 pemenang Iyan_Ardiyans (@ardiyanzt) on X Bismillahirrahmanirrahim
Semoga Senantiasa Di Berikan Kesehatan & Selalu Tetap Istiqomah Di Jalannya & Tetap Dalam Lindungan Nya Serta Mendapatkan Rezeki Nya ?",ardiyanzt,2888409537,Iyan_Ardiyans,Wuling,NULL,NULL,NULL,NULL,3562,NULL,NULL,NULL,https://twitter.com/ardiyanzt,https://pbs.twimg.com/profile_images/1463174190702415886/XGYQIuLi_200x200.jpg
1853,April-24,1.77716E+18,"Terjadi kecelakaan di KM 57 ruas Tol Jakarta-Cikampek (Japek) saat sedang diberlakukan rekayasa lalu lintas (lalin) contraflow pada hari ini, Senin (8/4/2024) pukul 07.25. Dua unit mobil pribadi...",inilahdotcom,46693036,inilahcom,Daihatsu,0,366125,52,100181,0,NULL,NULL,NULL,https://twitter.com/inilahdotcom/status/1777163556083159533,https://pbs.twimg.com/ext_tw_video_thumb/1777163505885741056/pu/img/W7N1bGQvb4D1W9K-.jpg:large
1832,April-24,1.7772E+18,"Bakal kangen banget Ramadan tahun ini. Choose your fighter edisi takjil Ramadan ya, Sahabat! ?",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,0,235347,10946,52986,0,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1777204129192108227,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
1833,April-24,1.77721E+18,"?BREAKING NEWS? Kecelakaan maut terjadi di Tol Jakarta-Cikampek. Informasi sementara, kecelakaan melibatkan 2 mobil dan satu bus. Imbasnya, 9 orang tewas dan 2 orang mengalami luka berat....",kumparan,7.59693E+17,kumparan,Daihatsu,1,1077219,3,1067389,1,NULL,NULL,NULL,https://twitter.com/kumparan/status/1777214783491867124,https://pbs.twimg.com/amplify_video_thumb/1777211076578525184/img/Tb6hpUFKa3a6dTt1.jpg:large
1857,April-24,1.77724E+18,Pertamina Bebastugaskan Pengemudi Honda HRV Meludah di JakselTranslate post,CNNIndonesia,17128975,CNN Indonesia,Honda,8,4178183,12,818148,8,NULL,NULL,NULL,https://twitter.com/CNNIndonesia/status/1777240980497834190,https://pbs.twimg.com/profile_images/669793728970682369/CaHHKPMc_200x200.png
1851,April-24,1.77725E+18,Mobil Daihatsu Grand Max yang hangus terbakar dalam peristiwa kecelakaan maut di KM 58 jalan Tol Jakarta-Cikampek terungkap bernopol B-1635-BKT atas n...Translate post,inilahdotcom,46693036,inilahcom,Daihatsu,0,366178,52,100212,0,NULL,NULL,NULL,https://twitter.com/inilahdotcom/status/1777248057442398233,https://pbs.twimg.com/profile_images/1722832886800515072/uj4iptlj_200x200.jpg
1849,April-24,1.77725E+18,Tebak tagline yang benar dan menangkan 200 ribu saldo Astrapay untuk 4 orang yang beruntung! Syaratnya: - Follow @DaihatsuInd - RT & LIKE tweet ini - Reply jawaban sebanyak-banyaknya dengan...,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,609,234353,10936,53206,609,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1777248402318958604,https://pbs.twimg.com/media/GKoN_69bMAAdNri.jpg:large
1844,April-24,1.77725E+18,"Kecelakaan tunggal Mobil Toyota Calya di Tol Jakarta - Merak KM 72 sekitar jam 12.30 WIB siang tadi, korban sudah dibawa ke RS Hermina CiruasTranslate post",KepaArgawinata7,1.71233E+18,Kepa Argawinata,Toyota,210,2690,1428,7884,210,NULL,NULL,NULL,https://twitter.com/KepaArgawinata7/status/1777248637283881149,https://pbs.twimg.com/ext_tw_video_thumb/1777248565271887872/pu/img/8_BIMzMsgjRBemNj.jpg:large
1855,April-24,1.77725E+18,"Penjualan Daihatsu Kuartal Pertama 2024 Ngegas, Gran Max Masuk Tiga Besar TerlarisTranslate post",detikoto,80543284,detikoto,Daihatsu,1,152278,17,167371,1,NULL,NULL,NULL,https://twitter.com/detikoto/status/1777251355566158006,https://pbs.twimg.com/profile_images/1358971610137391104/w0BJRBF2_200x200.jpg
1785,April-24,1.77726E+18,"ada yg ketinggalan, termasuk Mobil Honda HRV Tahun 2015 yg di pakai kemarin dg taksiran harga Rp196 juta Pokok nya jos. এম্বেড করা ভিডিও. 0:21. ৪৩. X- এ Sinurat Bahul (@JHSinurat) Manusia cerdas tidak bisa disetir, mereka melakukan apa yang harus dilakukan.",JHSinurat,1.19587E+18,Sinurat Bahul,Honda,NULL,NULL,NULL,NULL,33,NULL,NULL,NULL,https://twitter.com/jhsinurat?lang=bn,https://pbs.twimg.com/profile_images/1682768784875212802/YlPH7PaP_200x200.jpg
1852,April-24,1.77728E+18,"Dugaan sementara, sopir dan seluruh penumpang yang berada di dalam mobil Daihatsu Grand Max tidak ada yang selamat.Translate post",Dreamcoid,2462686290,Dream.co.id,Daihatsu,0,11421,159,138439,0,NULL,NULL,NULL,https://twitter.com/Dreamcoid/status/1777284498255954357,https://pbs.twimg.com/profile_images/1697488703093112832/J5FMi2NQ_200x200.jpg
1846,April-24,1.77732E+18,"Semoga korban segera bisa diselamatkan dan sembuh kembali. . . Btw, itu mobil mirip kaleng minuman bersoda yang sudah diremas.Translate post",hansssolo,219548433,@hansssolo,Toyota,1,24068,8185,137984,1,NULL,NULL,NULL,https://twitter.com/hansssolo/status/1777317120130666808,https://pbs.twimg.com/profile_images/1686704348997500928/fWmUDH0W_200x200.jpg
561,April-24,1.77734E+18,#MudikAsyikPLN,dhanalovic,66340270,Dhana Adhipratama,Hyundai,0,NULL,NULL,NULL,8,NULL,NULL,NULL,https://twitter.com/dhanalovic,https://pbs.twimg.com/profile_images/971878166405902338/7mR5WUr4_200x200.jpg
1859,April-24,1.77734E+18,"Selamat untuk para pemenang Gartic malam ini???? Hadiahnya berupa rumah 3 lantai, mobil wuling airev, dan vespa matic disponsori oleh @nctyuta95_ ????Translate post",VoglerFamily,4554616639,?ogler Family.,Wuling,3,16,15,68,3,NULL,NULL,NULL,https://twitter.com/VoglerFamily/status/1777343748164481286,https://pbs.twimg.com/media/GKpktzPaUAAa9um.jpg:large
1843,April-24,1.77735E+18,"Sebuah mobil Toyota Calya B 1375 RKM menabrak pembatas jalan di Tol Jakarta-Merak KM 72, Kelurahan Unyur, Kota Serang pada Senin (8/4). #Newsupdate #update #news #textTranslate post",kumparan,7.59693E+17,kumparan,Toyota,0,1077411,3,1067537,0,NULL,NULL,NULL,https://twitter.com/kumparan/status/1777346432162500638,https://pbs.twimg.com/profile_images/1767045557586157568/7J5cUyvT_200x200.jpg
1854,April-24,1.77735E+18,Setiawan Budidarma Kaget Didatangi Polisi Pascakecelakaan Tol Jakarta-Cikampek KM 58 Dirinya menegaskan tidak memiliki mobil daihatsu grandmax... jadi siapa yg keluarkan STNK an. Yanti Setiawan...,tijabar,2395238000,t°Jabar,Daihatsu,7,70068,16554,92950,7,NULL,NULL,NULL,https://twitter.com/tijabar/status/1777351859621314842,https://pbs.twimg.com/media/GKprtDRbYAA-8Hq.png:large
1544,April-24,1.77741E+18," ؚTensor Foundation (@Auto2000ID) sur X Stewarding critical infrastructure for NFT trading.
Growing a community of Solana NFT creators & builders.",Auto2000ID,314417594,ؚTensor Foundation,Toyota,NULL,NULL,NULL,NULL,453,NULL,NULL,NULL,https://twitter.com/auto2000id?lang=fr,https://pbs.twimg.com/profile_images/1777397802156650496/DyMn2LB0_200x200.jpg
1850,April-24,1.77744E+18,"Udah mulai mudik, Sahabat? Selalu sedia minum sebelum terjebak macet pas adzan maghrib ya! ☝️Translate post",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,1,234949,10944,53022,1,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1777441291053174877,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
1831,April-24,1.77748E+18,???,ndraperkasa,323793047,ndra perkasa,Toyota,1,692,2065,80842,1,NULL,NULL,NULL,https://twitter.com/ndraperkasa/status/1777483848957514028,https://pbs.twimg.com/profile_images/1770070348538785792/_EU6p28H_200x200.jpg
1848,April-24,1.7775E+18,"emang dah makin tua kaya gw gini bawa mobil udah paling bener 100kmph aja max. terus sebelum pergi jauh cek ini itu dan yang paling penting tu ban asleee kempes ato ngga, botak apa ngga yang...",tompelaso,310745716,Abi,Toyota,1,389,416,34984,1,NULL,NULL,NULL,https://twitter.com/tompelaso/status/1777499512841609689,https://pbs.twimg.com/profile_images/1772229115648868352/KCss3Xpu_200x200.jpg
1864,April-24,1.7775E+18,"Sebelum mudik pastikan kondisi ban selalu dalam kondisi prima ya, Sahabat! #DaihatsuSahabatkuTranslate post",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,0,234702,10939,53139,0,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1777501688770822575,https://pbs.twimg.com/media/GKnm508bQAAe06C.jpg:large
1869,April-24,1.77752E+18,Mobil Daihatsu Grand Max yang terlibat kecelakaan di Tol Jakarta-Cikampek KM 58 diduga digunakan sebagai travel. Kapolri Jenderal Listyo Sigit Prabowo menyebut dugaan itu ada berdasarkan keterangan...,kompascom,23343960,Kompas.com,Daihatsu,2,8629174,29,2529096,2,NULL,NULL,NULL,https://twitter.com/kompascom/status/1777520686694826021,https://pbs.twimg.com/ext_tw_video_thumb/1777520559544512512/pu/img/su8T9lnVpILwy0SW.jpg:large
1122,April-24,1.77753E+18,"Ia terlindas mobil Mitsubishi Pajero ketika sedang bermain di depan rumahnya di Jalan Adyaksa, Kecamatan Panakukkang, Makassar, Sulawesi Selatan. Embedded (@) on X Jal ndoro2 mu kui kon ngurus rakyate, ora mung njoget ledek munyuk wae...

Tembok2 itu sudah tidak ada artinya, karena tidak pernah ditujukan untuk melindungi kawula. Saat geger sepoy banyak di antara pangeran yang mestinya memberi teladan di medan tempur dengan memimpin…",LuayAbdillahM,308884616,13:12,Mitsubishi,NULL,NULL,NULL,NULL,107,NULL,NULL,NULL,https://twitter.com/LuayAbdillahM,https://pbs.twimg.com/media/GKqyQ5MaoAErFWw.jpg:large
1847,April-24,1.77753E+18,Mobil kaleng Tapi Mobil 7-seater dibawah 200 juta sekarang pilihannya cuma ini Sama Wuling Formo STranslate post,ardi_tama1,382641814,ardian pratama,Toyota,1,2473,412,60841,1,NULL,NULL,NULL,https://twitter.com/ardi_tama1/status/1777529105854132651,https://pbs.twimg.com/profile_images/1444255839812866049/0DeNDUHL_200x200.jpg
1858,April-24,1.77754E+18,"1 Hari Menuju Hari Raya, Pererat tali persaudaraan, berbagi kebahagiaan, dan kebaikan dalam setiap langkah kita. Periksa kondisi kendaraan Anda dengan rutin di bengkel Resmi Hyundai, klik link...",hyundaimobil,160138881,Hyundai Indonesia,Hyundai,0,12628,95,7007,0,NULL,NULL,NULL,https://twitter.com/hyundaimobil/status/1777542524930031697,https://pbs.twimg.com/media/GKsZcl1a0AArXXV.jpg:large
1863,April-24,1.77755E+18,"Sopir Bus Primajasa, Heri menceritakan detik-detik menegangkan saat bus yang dikendarainya terlibat dalam kecelaka*n maut di Tol Jakarta-Cikampek KM 58 pada Senin (8/4) pagi. Adapun terdapat...",tvOneNews,55507370,tvOnenews,Toyota,1,9876753,50,450914,1,NULL,NULL,NULL,https://twitter.com/tvOneNews/status/1777549659256598727,https://pbs.twimg.com/media/GKsf-BjbMAANGX9.jpg:large
1877,April-24,1.77755E+18,"Jadi tunggu apalagi, saatnya miliki New Almaz RS Pro Hybrid sekarang dengan kunjungi link https://wuling.id/id/almaz?utm_source=twitter&utm_medium=tweet&utm_campaign=social%20media_new%20almaz%20rs...",WulingMotorsID,7.57798E+17,WulingMotorsID,Wuling,0,36661,199,12663,0,NULL,NULL,NULL,https://twitter.com/WulingMotorsID/status/1777550871448174768,https://pbs.twimg.com/profile_images/1539128369698177028/ALzAgMqw_200x200.jpg
1856,April-24,1.77756E+18,"""Kuku dan Bibir Membiru, Ada Busa"", Ini Penyebab Kematian Wanita di Dalam Mobil Honda CR-VTranslate post",tribunjateng,263711825,tribunjateng.com,Honda,0,31223,450,275367,0,NULL,NULL,NULL,https://twitter.com/tribunjateng/status/1777558865191768372,https://pbs.twimg.com/profile_images/726061518173790209/w21OWJif_200x200.jpg
1845,April-24,1.77757E+18,Widya menepis adanya isu bahwa kecelakaan itu disebabkan karena pengemudi melakukan aksi drift.Translate post,kompascom,23343960,Kompas.com,Toyota,0,8628482,29,2518856,0,NULL,NULL,NULL,https://twitter.com/kompascom/status/1777565922431320308,https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_200x200.jpg
1007,April-24,1.77762E+18,"Konsultan otomotif,melayani cash & kredit Mobil Mitsubishi Terima tukar tambah Mobil lama Anda. Kepuasan Anda Kunci Utama Kami. tlp 081280652367 tono.mitsubishi (@belimitsubishi_) on X Konsultan otomotif,melayani cash & kredit Mobil Mitsubishi
Terima tukar tambah Mobil lama Anda.
Kepuasan Anda Kunci Utama Kami. tlp
081280652367 - 081772377067",belimitsubishi_,9.0274E+17,tono.mitsubishi,Mitsubishi,NULL,NULL,NULL,NULL,4019,NULL,NULL,NULL,https://twitter.com/belimitsubishi_,https://pbs.twimg.com/profile_images/1635895924588441600/VUMI3oPm_200x200.jpg
1865,April-24,1.77762E+18,"Selamat libur Lebaran Sahabat! Daihatsu akan selalu ada untuk melayani kebutuhan servis Sahabat. Dengan 71 Bengkel Siaga yang tetap beroperasi, kami siap memberikan pelayanan terbaik buat Sahabat....",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,1,234353,10936,53206,1,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1777624340537749673,https://pbs.twimg.com/media/GKtj6bvawAARBgg.jpg:large
1866,April-24,1.77762E+18,"Swipe left untuk melihat daftar bengkel yang siap menemanimu selama liburan Lebaran! Selamat bermudik, Sahabat Daihatsu! #DaihatsuWeCare #DaihatsuSahabatkuTranslate post",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,0,234594,10936,53188,0,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1777624348888588716,https://pbs.twimg.com/media/GKtj7B1bUAAscoC.jpg:large
1860,April-24,1.77765E+18,"Toyota HEV dilengkapi dengan kombinasi mesin bensin & motor listrik yang hadirkan efisiensi bahan bakar, & juga kenyamanan terbaik dalam berkendara seperti kabin yang lebih senyap dan luas!...",ToyotaID,64310527,Toyota Indonesia,Toyota,0,182668,17893,50906,0,NULL,NULL,NULL,https://twitter.com/ToyotaID/status/1777652687984537791,https://pbs.twimg.com/ext_tw_video_thumb/1777564250359341056/pu/img/SGG1CSpoBekkRwBf.jpg:large
1868,April-24,1.77766E+18,"Mobil Daihatsu Terios Tempuh Ribuan Kilometer: Nyaman, Tangguh, dan Irit https://otomotif.solopos.com/mobil-daihatsu-terios-tempuh-ribuan-kilometer-nyaman-tangguh-dan-irit-1900118?utm_source=dlvr.i...",soloposdotcom,155169715,Solopos,Daihatsu,0,66400,29,563444,0,NULL,NULL,NULL,https://twitter.com/soloposdotcom/status/1777661031432724597,https://pbs.twimg.com/media/GKuFScPaAAA7Yod.jpg:large
541,April-24,1.77766E+18,"#WulingMotors mau bagi-bagi hadiah di #WulingShareAndWin #GJAW2023 Pilih & QRT mobil Wuling kesukaan Anda di #WulingGJAW2023 pada tweet berikutnya dan (@) on X Ada yang mudiknya pake EIGER? Ayo ikutan #EIGER bagi bagi #THR!  

Caranya:   
- Follow  
- Like &amp; retweet tweet ini  
- Posting foto kamu saat mudik pake EIGER 
- Gunakan hashtag #EIGERMariKembali dan tag 3 orang teman kamu  

Periode 9-11 April 2024  #EigerAdventure",La8rie,499893091,Agus Budiman,Wuling,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,https://twitter.com/La8rie,https://pbs.twimg.com/media/GKuFEdQbIAA4zI6.jpg:large
1861,April-24,1.77767E+18,"[VIDEO] Mobil Toyota 86 Gagal Drift Tabrak Starling Hingga Masuk Kolong Mobil, Polisi Angkat Bicara http://dlvr.it/T5GhXd #youtubeTranslate post",VIVAcoid,41730943,VivaCoid,Toyota,0,4767554,12,1794450,0,NULL,NULL,NULL,https://twitter.com/VIVAcoid/status/1777668935976128939,https://pbs.twimg.com/media/GKuMejfbcAAFvwK.jpg:large
1875,April-24,1.77767E+18,Lebaran semakin meriah dan memberikan ketenangan saat beribadah dan bersilaturahmi dengan mempersiapkan beberapa hal ini! THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #SmartMove #YourGear...,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,1,56311,35,34660,1,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1777674735834546635,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1871,April-24,1.77769E+18,"Kecelakaan di Sidrap, Mobil Honda Brio Menyerempet Tiga Kendaraan dan Warung #BNetworkTranslate post",Beritasatu,154102750,BeritaSatu,Honda,0,1076881,221,1071705,0,NULL,NULL,NULL,https://twitter.com/Beritasatu/status/1777690237080412185,https://pbs.twimg.com/profile_images/1670400265743376385/nUdqmHBU_200x200.jpg
1872,April-24,1.77769E+18,"Mobil Operasional Purel Sejujurnya ga ada perbedaan signifikan sih antara versi RS (Rodo Sport) & LCGC kecuali di sektor kenyamanan, kesenyapan & mesin Jadi, sebenernya Brio dikeluarin yg versi...",MasMasBiassaa,1.54469E+18,Tukang Mobil Mobilan,Honda,16,71056,477,29977,16,NULL,NULL,NULL,https://twitter.com/MasMasBiassaa/status/1777690739696378176,https://pbs.twimg.com/media/GKucxMaboAAo7_r.jpg:large
1874,April-24,1.77769E+18,Absen dulu yang hari ini buka puasa pake ketupat sama opor ayam! ?? #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #SmartMove #YourGearTranslate post,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,2,56313,35,34660,2,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1777694505610944647,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1997,April-24,1.7777E+18,"Daihatsu Indonesia · @DaihatsuInd. ·. Mar 7. Buat yang bisa jawab pertanyaannya, bakal Daimin kirimin saldo 200ribu untuk 4 orang! Syaratnya: - Follow. @ (@) a X giveaway THR online yuk 100rb buat 2 orang yahh..

— follow aku, RT twt ini dan reply 'done' 

goodluck dan maaf lahir batin temen2 semua! ?✨",Paserbumi_NT,4584304272,Puji Riyanto,Daihatsu,NULL,NULL,NULL,NULL,1702,NULL,NULL,NULL,https://twitter.com/Paserbumi_NT,undefined:large
1876,April-24,1.77772E+18,"Mobil Terperosok ke Parit di Randublatung Blora, Diduga Akibat Sopir Mengantuk: Sebuah mobil Mitsubishi Mirage merah metalik dengan nopol H 1185 JF mengalami kecelakaan tunggal di jalan raya...",tvOneNews,55507370,tvOnenews,Mitsubishi,0,9871356,50,443104,0,NULL,NULL,NULL,https://twitter.com/tvOneNews/status/1777715749068689714,https://pbs.twimg.com/media/GKu3Da2bUAA5vuL.jpg:large
1870,April-24,1.77773E+18,Polisi Ungkap Nomor Mesin dan Rangka Gran Max Kecelakaan Tol Japek Sudah TerblokirTranslate post,SINDOnews,231355136,SINDOnews,Daihatsu,0,410003,187,1116538,0,NULL,NULL,NULL,https://twitter.com/SINDOnews/status/1777728186383536549,https://pbs.twimg.com/profile_images/1657283286463582209/-8HSjERq_200x200.jpg
607,April-24,1.77774E+18,Ngaturaken sedoyo lepat lan khilaf. Minal aidin wal faizin. Mohon maaf lahir dan batin. Selamat Idul fitri 1445 H. #IdulFitri1445H #happylebaran #EidMubarak,khoirurroziq,437243019,Khoirur Roziq,Daihatsu,0,NULL,NULL,NULL,13,NULL,NULL,NULL,https://twitter.com/khoirurroziq,https://pbs.twimg.com/profile_images/1086920272748244993/fEfPt5Ms_200x200.jpg
924,April-24,1.77778E+18,SELAMAT HARI RAYA IDUL FITRI 1 SYAWAL 1445 H/10 APRIL 2024 M Taqobbalallahu Minna wa Minkum Shiyamana wa Shiyamakum wa Ahalahulloh Alaik Zen Kunci Bogor & Keluarga Mengucapkan Minal aidin wal...,ahlikuncibogor,7.0867E+17,ahli kunci bogor zen,Toyota,0,NULL,NULL,NULL,1,NULL,NULL,NULL,https://twitter.com/ahlikuncibogor,https://pbs.twimg.com/profile_images/1729311189455523840/Kvb9P7yZ_200x200.jpg
1867,April-24,1.77782E+18,"5 Tipe Mobil Daihatsu Rocky Bekas 2021 Ini Dibanderol Mulai Rp 140 Jutaan, Cek Harga Jualnya per April 2024Translate post",TribunJualBeli,1101220231,TribunJualBeli,Daihatsu,0,4141,679,95061,0,NULL,NULL,NULL,https://twitter.com/TribunJualBeli/status/1777815267181220078,https://pbs.twimg.com/profile_images/1388091851228340225/8WJRtx9T_200x200.png
1884,April-24,1.77786E+18,"Selamat Hari Raya Idulfitri, Sahabat! Kehangatan dan kebersamaan selalu menjadi pendorong utama dalam perjalanan kita bersama. Mari kita sambut tahun 1445H dengan hati yang penuh kebahagiaan...",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,5,234297,10931,53291,5,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1777861788476101021,https://pbs.twimg.com/media/GKw73qHb0AAUdGX.jpg:large
1873,April-24,1.77789E+18,Pulang ke kampung halaman naik mobil Suzuki Untuk melepas rindu yang tak tertahankan Selamat Hari Raya Idul Fitri Suzuki Family Selalu waspada dan hati-hati di jalan ???Translate post,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,0,56285,35,34664,0,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1777894270772367378,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1878,April-24,1.77789E+18,"Selamat Hari Raya Idul Fitri 1445 H. Mari kita rayakan Idul Fitri tahun ini dengan hati yang suci. Semoga kita semua diberkahi dengan nikmat di hari yang mulia ini. Mohon maaf lahir dan batin,...",ToyotaID,64310527,Toyota Indonesia,Toyota,3,182635,17896,50872,3,NULL,NULL,NULL,https://twitter.com/ToyotaID/status/1777894276518789582,https://pbs.twimg.com/media/GKt-mWTbIAAmoa6.jpg:large
1193,April-24,1.77791E+18,Sugeng Riyadi...Sedoyo Lepat Nyuwun Pangapunten ???,farchimuhammad,23527188,Muhammad Farchi,Mitsubishi,0,NULL,NULL,NULL,7,NULL,NULL,NULL,https://twitter.com/farchimuhammad,https://pbs.twimg.com/profile_images/564105957399986176/DhWM9ia3_200x200.jpeg
1882,April-24,1.77795E+18,Siapkan mental Sahabat sama pertanyaan ini saat halal bihalal: Udah ada gandengannya belum? Nikah kapan? Kok gemukan? Share pertanyaan lainnya di kolom reply!Translate post,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,2,235106,10943,53051,2,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1777954667474960710,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
1887,April-24,1.77797E+18,Hari Raya Idul Fitri bagi umat Islam identik dengan kegiatan silaturahmi. Tapi Suzuki Family sudah tahu belum makna silaturahmi yang sesungguhnya? THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerken...,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,1,56250,35,34728,1,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1777965004207374556,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1888,April-24,1.77797E+18,"Di Indonesia, tradisi silaturahmi dilakukan dengan saling mengunjungi kediaman keluarga, tetangga, teman, ataupun kerabat, seraya saling memaafkan satu sama lain untuk kembali memperkuat tali...",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,1,56292,35,34664,1,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1777965008397472214,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1862,April-24,1.778E+18,"https://twitter.com/showm4ker_/status/1777978599557193768?t=E6bVZbZIY665XgeuadUZ7w&s=19… Ya mau dibatasi kan jelas brand internasional. Brand internasional ya punya standar internasional mau dirakit di desa Lebak sekalipun. Liat aja mobil Toyota yang sekarang kita mulai export. Kan ga disuruh ganti nama ikut KBBI, ganti kualitas ikut KBBI.Translate post",ruliemaulana,185320244,Rulie Maulana,Toyota,2,3309,958,92123,2,NULL,NULL,NULL,https://twitter.com/ruliemaulana/status/1777995210359963753,https://pbs.twimg.com/profile_images/1150942865486299136/GNVNOWFV_200x200.jpg
1883,April-24,1.778E+18,Sahabat tim yang mana nih? a. Tim abis Sholat Ied makan-makan dulu b. Tim abis Sholat Ied langsung halal bihalal ke tetangga,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,2,234606,10936,53188,2,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1777999966008476024,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
973,April-24,1.77802E+18,bisa disimpulkan bahwa adikn ini rajin sholat jum'at,cherryjawa,4537476169,Tamao,Toyota,0,NULL,NULL,NULL,201,NULL,NULL,NULL,https://twitter.com/cherryjawa,https://pbs.twimg.com/amplify_video_thumb/1777972190341939201/img/PmpkPBhdv6Fth68i.jpg:large
1885,April-24,1.77808E+18,"Sebuah mobil Daihatsu Terios bernopol DK-1186-FB, tertabrak kereta api di perlintasan tanpa palang pintu di Desa Kluwut, Brebes, Jateng.Translate post",kompascom,23343960,Kompas.com,Daihatsu,0,8629293,29,2519658,0,NULL,NULL,NULL,https://twitter.com/kompascom/status/1778077379442942204,https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_200x200.jpg
1881,April-24,1.77818E+18,Coba sebutin budaya unik yang ada di kampung halaman Sahabat saat lebaran! ?Translate post,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,5,234762,10941,53062,5,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1778181167789056224,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
1893,April-24,1.77823E+18,Polisi menduga mobil Daihatsu GranMax yang terlibat kecelakaan di kilometer 58 Tol Jakarta-Cikampek lajur contraflow pada Senin (8/4) lalu melaju dengan kecepatan lebih dari 100 km/jam. Kakorlantas...,jalur5_,1.16301E+18,Jalur5 Community,Daihatsu,2,28190,229,57415,2,NULL,NULL,NULL,https://twitter.com/jalur5_/status/1778231150324117946,https://pbs.twimg.com/media/GK2LzBbbMAAorYK.jpg:large
1889,April-24,1.77831E+18,"Spill dong, kunci jawaban pertanyaan macam ini pas Lebaran! “Kapan lulus? Kapan nikah? Kapan resign?” #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #SmartMove #YourGearTranslate post",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,0,56263,35,34669,0,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1778308177676877988,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1892,April-24,1.77833E+18,"Halal bihalal udah, saatnya otw buat nongkrong di cafe sekitar kampung halaman sama Sahabat Keluarga! #DaihatsuSahabatkuTranslate post",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,3,234516,10939,53138,3,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1778332158634983673,https://pbs.twimg.com/media/GKnpVNWa8AAsI46.jpg:large
